2009,"$3,400 ",,2009 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-2009-honda-civic-ex/6954840194.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-2009-honda-civic-ex/6954840194.html
2009,"$5,950 ",69000,2009 Honda Civic 2009,https://orlando.craigslist.org/cto/d/lake-mary-honda-civic-2009-for-sale/6946576378.html,good,fwd,gas,69000,grey,full-size,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/lake-mary-honda-civic-2009-for-sale/6946576378.html
2009,"$2,500 ",,2009 honda civic,https://orlando.craigslist.org/cto/d/winter-garden-civic-ex-09-for-sale/6945294804.html,good,fwd,gas,,silver,compact,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-garden-civic-ex-09-for-sale/6945294804.html
2009,"$4,990 ",139000,2009 honda civic lx,https://orlando.craigslist.org/cto/d/orlando-2009-honda-civic-4doors/6941865049.html,excellent,,gas,139000,white,,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2009-honda-civic-4doors/6941865049.html
2009,"$3,500 ",3500,2009 honda civic,https://spacecoast.craigslist.org/cto/d/palm-bay-honda-civic/6957970994.html,like new,fwd,gas,3500,white,compact,clean,automatic,,4 cylinders,,https://spacecoast.craigslist.org/cto/d/palm-bay-honda-civic/6957970994.html
2008,"$4,500 ",,2008 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-ex-like-new-no/6959431696.html,excellent,fwd,gas,,black,,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-ex-like-new-no/6959431696.html
2008,"$5,890 ",112000,2008 Honda Civic Coupe EX,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-coupe-ex/6958489176.html,excellent,fwd,gas,112000,,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-coupe-ex/6958489176.html
2008,"$2,900 ",154000,2008 2008 Honda Civic LX Sedan 4D,https://orlando.craigslist.org/cto/d/lakeland-2008-honda-civic-lx-sedan-4d/6953395106.html,good,,gas,154000,black,,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/lakeland-2008-honda-civic-lx-sedan-4d/6953395106.html
2008,"$4,300 ",156600,2008 Honda Civic,https://orlando.craigslist.org/cto/d/winter-park-2008-honda-civic/6950542714.html,good,,gas,156600,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/winter-park-2008-honda-civic/6950542714.html
2008,"$3,500 ",,2008 honda civic si,https://orlando.craigslist.org/cto/d/davenport-2008-honda-civic-si/6947796589.html,good,,gas,,black,,clean,manual,,6 cylinders,,https://orlando.craigslist.org/cto/d/davenport-2008-honda-civic-si/6947796589.html
2008,"$3,800 ",143000,2008 honda civic,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-in-excellent/6939910058.html,excellent,,gas,143000,silver,mid-size,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2008-honda-civic-in-excellent/6939910058.html
2008,"$3,500 ",199600,2008 Honda Civic EXL,https://tampa.craigslist.org/hil/cto/d/tampa-2008-honda-civic-exl/6961366793.html,good,,gas,199600,silver,compact,clean,automatic,coupe,4 cylinders,,https://tampa.craigslist.org/hil/cto/d/tampa-2008-honda-civic-exl/6961366793.html
2008,"$4,600 ",112060,2008 honda civic ex,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2008-honda-civic-ex/6956590204.html,good,4wd,gas,112060,silver,compact,clean,automatic,coupe,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2008-honda-civic-ex/6956590204.html
2008,"$4,800 ",152300,2008 honda civic ex,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2008-honda-civic-ex/6955372828.html,good,fwd,gas,152300,red,compact,clean,automatic,coupe,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/saint-petersburg-2008-honda-civic-ex/6955372828.html
2007,"$4,988 ",151400,2007 honda civic ex 4 doors,https://orlando.craigslist.org/cto/d/winter-park-2007-honda-civic-ex-sunroof/6961674965.html,excellent,fwd,gas,151400,black,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/winter-park-2007-honda-civic-ex-sunroof/6961674965.html
2007,"$3,999 ",127000,2007 honda civic,https://orlando.craigslist.org/cto/d/orlando-2007-honda-civic/6950012685.html,excellent,fwd,gas,127000,black,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2007-honda-civic/6950012685.html
2007,"$3,750 ",198846,2007 Honda Civic Hybrid,https://orlando.craigslist.org/cto/d/longwood-clean-2007-honda-civic-hybrid/6947240749.html,good,fwd,hybrid,198846,silver,,clean,automatic,sedan,,,https://orlando.craigslist.org/cto/d/longwood-clean-2007-honda-civic-hybrid/6947240749.html
2007,"$2,900 ",152345,2007 honda civic ex,https://orlando.craigslist.org/cto/d/saint-cloud-honda-civic-ex/6947116435.html,good,fwd,gas,152345,grey,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/saint-cloud-honda-civic-ex/6947116435.html
2007,"$2,995 ",,2007 honda civic lx,https://daytona.craigslist.org/cto/d/oak-hill-2007-honda-civic-lx/6960842199.html,,,gas,,,,clean,automatic,,,,https://daytona.craigslist.org/cto/d/oak-hill-2007-honda-civic-lx/6960842199.html
2007,"$4,500 ",98000,2007 honda civic lx,https://tampa.craigslist.org/hil/cto/d/riverview-2007-honda-civic/6961524829.html,good,,gas,98000,blue,,clean,automatic,coupe,4 cylinders,,https://tampa.craigslist.org/hil/cto/d/riverview-2007-honda-civic/6961524829.html
2007,"$3,999 ",,2007 honda civic,https://tampa.craigslist.org/hil/cto/d/tampa-2007-honda-civic/6959605203.html,,,gas,,,,clean,automatic,,,,https://tampa.craigslist.org/hil/cto/d/tampa-2007-honda-civic/6959605203.html
2006,"$2,500 ",,2006 honda civic,https://orlando.craigslist.org/cto/d/kissimmee-honda-accord/6961433816.html,,,gas,,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/kissimmee-honda-accord/6961433816.html
2006,"$3,500 ",147000,2006 honda civic,https://orlando.craigslist.org/cto/d/orlando-06-honda-civic-for-sale-obo/6955640750.html,good,fwd,gas,147000,silver,compact,clean,automatic,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-06-honda-civic-for-sale-obo/6955640750.html
2006,"$2,805 ",198000,2006 Honda Civic,https://orlando.craigslist.org/cto/d/kissimmee-honda-civic-2006-manual/6947351296.html,excellent,fwd,gas,198000,black,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-honda-civic-2006-manual/6947351296.html
2006,"$3,800 ",150000,2006 honda civic,https://tampa.craigslist.org/hil/cto/d/ruskin-2006-honda-civic/6961694792.html,excellent,fwd,gas,150000,blue,,clean,automatic,coupe,4 cylinders,,https://tampa.craigslist.org/hil/cto/d/ruskin-2006-honda-civic/6961694792.html
